Country,Job Title,Gender,Quantity,Percentage
France,Databases Software Consultant,Urban,2,0.16
France,Datastage Developer,Urban,1,0.08
France,Director of Data Operations,City,1,0.08
France,Director of Data Operations,Countryside,1,0.08
France,Director of Data Operations,Non-rural,4,0.321
France,Director of Data Operations,Rural,4,0.321
France,Director of Data Operations,Urban,6,0.481
France,Electronic Data Interchange System Developer (EDI System Developer),City,2,0.16
France,Electronic Data Interchange System Developer (EDI System Developer),Country,1,0.08
France,Electronic Data Interchange System Developer (EDI System Developer),Countryside,1,0.08
France,Electronic Data Interchange System Developer (EDI System Developer),Non-rural,2,0.16
France,Electronic Data Interchange System Developer (EDI System Developer),Rural,3,0.24
France,Electronic Data Processing Auditor (EDP Auditor),Countryside,1,0.08
France,Electronic Data Processing Auditor (EDP Auditor),Non-rural,1,0.08
France,Electronic Data Processing Auditor (EDP Auditor),Urban,5,0.401
France,"Engineer, System Electronic Data Processing (Engineer, System EDP)",City,2,0.16
France,"Engineer, System Electronic Data Processing (Engineer, System EDP)",Rural,2,0.16
France,"Engineer, System Electronic Data Processing (Engineer, System EDP)",Urban,2,0.16
France,Field Traffic Data Technician,Rural,1,0.08
France,Field Traffic Data Technician,Urban,1,0.08
France,Flight Test Data Acquisition Technician,Rural,1,0.08
France,GPS Field Data Collector (Global Positioning System Field Data Collector),City,1,0.08
France,Geographic Information Systems Data Administrator (GIS Data Administrator),City,1,0.08
France,Geographic Information Systems Data Administrator (GIS Data Administrator),Countryside,1,0.08
France,Geographic Information Systems Data Administrator (GIS Data Administrator),Non-rural,2,0.16
France,Geographic Information Systems Data Administrator (GIS Data Administrator),Rural,3,0.24
France,Geographic Information Systems Data Administrator (GIS Data Administrator),Urban,5,0.401
France,Geographic Information Systems Data Manager (GIS Data Manager),Country,2,0.16
France,Geographic Information Systems Data Manager (GIS Data Manager),Non-rural,3,0.24
France,Geographic Information Systems Data Manager (GIS Data Manager),Urban,1,0.08
France,Geographic Information Systems Data Specialist (GIS Data Specialist),Country,1,0.08
France,Geographic Information Systems Data Specialist (GIS Data Specialist),Non-rural,1,0.08
France,Geographic Information Systems Data Specialist (GIS Data Specialist),Rural,2,0.16
France,Geographic Information Systems Data Specialist (GIS Data Specialist),Urban,5,0.401
France,Geographic Information Systems Database Administrator (GIS Database Administrator),Urban,4,0.321
France,Head of Information Systems and Data Processing,City,5,0.401
France,Head of Information Systems and Data Processing,Non-rural,2,0.16
France,Head of Information Systems and Data Processing,Rural,1,0.08
France,Head of Information Systems and Data Processing,Urban,4,0.321
France,Internet Database Specialist,Country,1,0.08
France,Internet Database Specialist,Rural,2,0.16
France,Internet Database Specialist,Urban,7,0.561
France,Log Data Technician,City,1,0.08
France,Log Data Technician,Country,2,0.16
France,Log Data Technician,Rural,1,0.08
France,Maintenance Data Analyst,Rural,1,0.08
France,Maintenance Data Analyst,Urban,1,0.08
France,Marketing Database Analyst,Countryside,1,0.08
France,Medical Data Analyst,Country,1,0.08
France,Medical Data Analyst,Rural,1,0.08
France,Micro Computer Data Processor,Rural,1,0.08
France,Naval Tactical Data System--Combat Information Center Officer,Rural,1,0.08
France,Naval Tactical Data System--Combat Information Center Officer,Urban,1,0.08
France,"Operations Officer, Afloat (Naval Tactical Data Systems)",Urban,1,0.08
France,Oracle Database Administrator (Oracle DBA),City,3,0.24
France,Oracle Database Administrator (Oracle DBA),Country,1,0.08
France,Oracle Database Administrator (Oracle DBA),Countryside,1,0.08
France,Oracle Database Administrator (Oracle DBA),Non-rural,3,0.24
France,Oracle Database Administrator (Oracle DBA),Rural,1,0.08
France,Oracle Database Administrator (Oracle DBA),Urban,3,0.24
France,Reference Data Expert,Country,1,0.08
France,SCADA Operator (Supervisory Control and Data Acquisition Operator),Countryside,1,0.08
France,SCADA Operator (Supervisory Control and Data Acquisition Operator),Urban,2,0.16
France,SCADA Technician (Supervisory Control and Data Acquisition Technician),Rural,1,0.08
France,SCADA Technician (Supervisory Control and Data Acquisition Technician),Urban,1,0.08
France,SQL Database Administrator,City,1,0.08
France,SQL Database Administrator,Country,1,0.08
France,SQL Database Administrator,Rural,1,0.08
France,Scientific Database Curator,Urban,2,0.16
France,Survey Data Technician,Rural,1,0.08
France,Unemployed,City,99,7.933
France,Unemployed,Country,50,4.006
France,Unemployed,Countryside,26,2.083
France,Unemployed,Non-rural,53,4.247
France,Unemployed,Rural,117,9.375
France,Unemployed,Urban,190,15.224
France,Voice and Data Technician,City,1,0.08
Germany,Automatic Data Processing Customer Liaison (ADP Customer Liaison),City,1,0.07
Germany,Automatic Data Processing Customer Liaison (ADP Customer Liaison),Country,1,0.07
Germany,Automatic Data Processing Customer Liaison (ADP Customer Liaison),Non-rural,1,0.07
Germany,Automatic Data Processing Customer Liaison (ADP Customer Liaison),Urban,4,0.282
Germany,Automatic Data Processing Planner,City,1,0.07
Germany,Automatic Data Processing Planner,Country,1,0.07
Germany,Automatic Data Processing Planner,Countryside,1,0.07
Germany,Automatic Data Processing Planner,Non-rural,2,0.141
Germany,Automatic Data Processing Planner,Rural,2,0.141
Germany,Automatic Data Processing Planner,Urban,2,0.141
Germany,Automatic Data Processing Planner (ADP Planner),Country,2,0.141
Germany,Automatic Data Processing Planner (ADP Planner),Countryside,1,0.07
Germany,Automatic Data Processing Planner (ADP Planner),Non-rural,4,0.282
Germany,Automatic Data Processing Planner (ADP Planner),Rural,3,0.211
Germany,Automatic Data Processing Planner (ADP Planner),Urban,3,0.211
Germany,Automatic Data Processing Systems Security Specialist (ADP Systems Security),Country,3,0.211
Germany,Automatic Data Processing Systems Security Specialist (ADP Systems Security),Non-rural,2,0.141
Germany,Automatic Data Processing Systems Security Specialist (ADP Systems Security),Rural,3,0.211
Germany,Automatic Data Processing Systems Security Specialist (ADP Systems Security),Urban,1,0.07
Germany,Business Database Analyst,Urban,1,0.07
Germany,Clinical Data Abstractor,City,1,0.07
Germany,Clinical Data Abstractor,Countryside,1,0.07
Germany,Clinical Data Abstractor,Non-rural,1,0.07
Germany,Clinical Data Abstractor,Urban,1,0.07
Germany,Clinical Data Analyst,Countryside,1,0.07
Germany,Clinical Data Analyst,Urban,1,0.07
Germany,Clinical Data Associate,City,1,0.07
Germany,Clinical Data Coordinator,Rural,2,0.141
Germany,Clinical Data Coordinator,Urban,1,0.07
Germany,Clinical Data Management Associate Director,Countryside,1,0.07
Germany,Clinical Data Management Associate Director,Urban,2,0.141
Germany,Clinical Data Management Manager (CDM Manager),Urban,1,0.07
Germany,Clinical Data Manager,Rural,1,0.07
Germany,Clinical Trials Data Coordinator,Urban,1,0.07
Germany,Computer or Data Processing Systems Consultant,City,1,0.07
Germany,Computer or Data Processing Systems Consultant,Country,3,0.211
Germany,Computer or Data Processing Systems Consultant,Non-rural,2,0.141
Germany,Computer or Data Processing Systems Consultant,Rural,2,0.141
Germany,Computer or Data Processing Systems Consultant,Urban,4,0.282
Germany,Crime Data Specialist,Rural,1,0.07
Germany,Customer Data Technician,Rural,1,0.07
Germany,Customer Data Technician,Urban,1,0.07
Germany,Data Abstractor,Non-rural,1,0.07
Germany,Data Abstractor,Rural,1,0.07
Germany,Data Administrator,City,1,0.07
Germany,Data Administrator,Country,1,0.07
Germany,Data Administrator,Non-rural,4,0.282
Germany,Data Administrator,Rural,5,0.352
Germany,Data Administrator,Urban,2,0.141
Germany,Data Architect,City,2,0.141
Germany,Data Architect,Countryside,2,0.141
Germany,Data Architect,Non-rural,1,0.07
Germany,Data Architect,Rural,3,0.211
Germany,Data Architect,Urban,5,0.352
Germany,Data Base Design Analyst,City,3,0.211
Germany,Data Base Design Analyst,Country,1,0.07
Germany,Data Base Design Analyst,Countryside,1,0.07
Germany,Data Base Design Analyst,Rural,2,0.141
Germany,Data Base Design Analyst,Urban,3,0.211
Germany,Data Center Manager,City,1,0.07
Germany,Data Center Manager,Country,1,0.07
Germany,Data Center Operator,City,2,0.141
Germany,Data Center Operator,Country,1,0.07
Germany,Data Center Operator,Non-rural,1,0.07
Germany,Data Center Operator,Urban,1,0.07
Germany,Data Coder Operator,Countryside,1,0.07
Germany,Data Collection Technician,City,1,0.07
Germany,Data Collection Technician,Non-rural,1,0.07
Germany,Data Collection Technician,Urban,1,0.07
Germany,Data Communications Analyst,City,5,0.352
Germany,Data Communications Analyst,Country,2,0.141
Germany,Data Communications Analyst,Countryside,2,0.141
Germany,Data Communications Analyst,Rural,4,0.282
Germany,Data Communications Software Consultant,City,2,0.141
Germany,Data Communications Software Consultant,Non-rural,3,0.211
Germany,Data Communications Software Consultant,Rural,4,0.282
Germany,Data Communications Software Consultant,Urban,1,0.07
Germany,Data Compiler,Rural,2,0.141
Germany,Data Control Clerk Supervisor,Rural,1,0.07
Germany,Data Conversion Operator,Countryside,2,0.141
Germany,Data Conversion Operator,Urban,1,0.07
Germany,Data Coordinator,City,1,0.07
Germany,Data Coordinator,Non-rural,1,0.07
Germany,Data Coordinator,Rural,4,0.282
Germany,Data Coordinator,Urban,5,0.352
Germany,Data Entry Machine Operator,Urban,1,0.07
Germany,Data Entry Representative,City,1,0.07
Germany,Data Entry Representative,Urban,1,0.07
Germany,Data Entry Supervisor,City,1,0.07
Germany,Data Entry Supervisor,Urban,1,0.07
Germany,Data Entry Technician,City,1,0.07
Germany,Data Entry Technician,Countryside,1,0.07
Germany,Data Entry Technician,Non-rural,1,0.07
Germany,Data Input Clerk,Country,1,0.07
Germany,Data Input Clerk,Urban,1,0.07
Germany,Data Keyer,City,1,0.07
Germany,Data Keyer,Non-rural,1,0.07
Germany,Data Management Associate,City,1,0.07
Germany,Data Management Associate,Country,1,0.07
Germany,Data Management Associate,Countryside,1,0.07
Germany,Data Management Associate,Urban,2,0.141
Germany,Data Management Information Technology Specialist,Country,1,0.07
Germany,Data Management Information Technology Specialist,Non-rural,3,0.211
Germany,Data Management Information Technology Specialist,Rural,2,0.141
Germany,Data Management Information Technology Specialist,Urban,5,0.352
Germany,Data Management Manager,Countryside,1,0.07
Germany,Data Manager,Countryside,1,0.07
Germany,Data Miner,City,1,0.07
Germany,Data Miner,Countryside,3,0.211
Germany,Data Miner,Rural,4,0.282
Germany,Data Modeler,Rural,1,0.07
Germany,Data Modeling Specialist,City,2,0.141
Germany,Data Modeling Specialist,Countryside,2,0.141
Germany,Data Modeling Specialist,Non-rural,1,0.07
Germany,Data Modeling Specialist,Rural,3,0.211
Germany,Data Modeling Specialist,Urban,4,0.282
Germany,Data Officer,Country,1,0.07
Germany,Data Officer,Countryside,1,0.07
Germany,Data Officer,Non-rural,1,0.07
Germany,Data Officer,Rural,3,0.211
Germany,Data Officer,Urban,12,0.845
Germany,Data Operations Director,Country,1,0.07
Germany,Data Operations Director,Rural,2,0.141
Germany,Data Processing Auditor,City,1,0.07
Germany,Data Processing Auditor,Country,1,0.07
Germany,Data Processing Auditor,Countryside,1,0.07
Germany,Data Processing Auditor,Rural,1,0.07
Germany,Data Processing Auditor,Urban,1,0.07
Germany,Data Processing Auxiliary Equipment Operator,City,1,0.07
Germany,Data Processing Auxiliary Equipment Operator,Urban,1,0.07
Germany,Data Processing Clerk,Country,1,0.07
Germany,Data Processing Consultant,City,1,0.07
Germany,Data Processing Consultant,Rural,2,0.141
Germany,Data Processing Consultant,Urban,7,0.493
Germany,Data Processing Control Clerk,Non-rural,1,0.07
Germany,Data Processing Equipment Repairer,Urban,1,0.07
Germany,Data Processing Manager,City,1,0.07
Germany,Data Processing Manager,Country,4,0.282
Germany,Data Processing Manager,Non-rural,1,0.07
Germany,Data Processing Manager,Rural,2,0.141
Germany,Data Processing Manager,Urban,3,0.211
Germany,Data Processing Services Sales Representative,City,1,0.07
Germany,Data Processing Services Sales Representative,Country,1,0.07
Germany,Data Processing Services Sales Representative,Non-rural,2,0.141
Germany,Data Processing Supervisor,Country,1,0.07
Germany,Data Processing Systems Analyst,Country,2,0.141
Germany,Data Processing Systems Analyst,Countryside,1,0.07
Germany,Data Processing Systems Analyst,Non-rural,1,0.07
Germany,Data Processing Systems Analyst,Rural,1,0.07
Germany,Data Processing Systems Analyst,Urban,3,0.211
Germany,Data Processing Systems Project Planner,Country,2,0.141
Germany,Data Processing Systems Project Planner,Rural,4,0.282
Germany,Data Processing Systems Project Planner,Urban,4,0.282
Germany,Data Processor,Country,1,0.07
Germany,Data Processor,Rural,1,0.07
Germany,Data Processor,Urban,1,0.07
Germany,Data Recovery Planner,Urban,1,0.07
Germany,Data Reduction Technician,City,1,0.07
Germany,Data Reduction Technician,Rural,1,0.07
Germany,Data Sciences Director,Non-rural,1,0.07
Germany,Data Sciences Director,Rural,1,0.07
Germany,Data Scientist,Countryside,1,0.07
Germany,Data Scientist,Non-rural,2,0.141
Germany,Data Scientist,Rural,5,0.352
Germany,Data Security Administrator,City,1,0.07
Germany,Data Security Administrator,Country,1,0.07
Germany,Data Security Administrator,Countryside,3,0.211
Germany,Data Security Administrator,Non-rural,1,0.07
Germany,Data Security Administrator,Rural,1,0.07
Germany,Data Security Administrator,Urban,5,0.352
Germany,Data Security Analyst,Country,1,0.07
Germany,Data Security Analyst,Non-rural,1,0.07
Germany,Data Security Analyst,Rural,1,0.07
Germany,Data Security Analyst,Urban,6,0.423
Germany,Data Specialist,City,1,0.07
Germany,Data Specialist,Rural,1,0.07
Germany,Data Storage Specialist,City,3,0.211
Germany,Data Storage Specialist,Country,1,0.07
Germany,Data Storage Specialist,Countryside,1,0.07
Germany,Data Storage Specialist,Non-rural,2,0.141
Germany,Data Storage Specialist,Rural,5,0.352
Germany,Data Storage Specialist,Urban,4,0.282
Germany,Data Systems Manager,City,1,0.07
Germany,Data Systems Manager,Country,1,0.07
Germany,Data Systems Manager,Countryside,1,0.07
Germany,Data Systems Manager,Rural,3,0.211
Germany,Data Systems Manager,Urban,4,0.282
Germany,Data Technician,Urban,1,0.07
Germany,Data Transcriber,Country,1,0.07
Germany,Data Transcriber,Rural,2,0.141
Germany,Data Typist,Urban,2,0.141
Germany,Data Warehouse Analyst,City,2,0.141
Germany,Data Warehouse Analyst,Country,2,0.141
Germany,Data Warehouse Analyst,Non-rural,1,0.07
Germany,Data Warehouse Analyst,Urban,4,0.282
Germany,Data Warehouse Architect,City,4,0.282
Germany,Data Warehouse Architect,Country,2,0.141
Germany,Data Warehouse Architect,Rural,2,0.141
Germany,Data Warehouse Architect,Urban,4,0.282
Germany,Data Warehouse Developer,City,1,0.07
Germany,Data Warehouse Developer,Country,3,0.211
Germany,Data Warehouse Developer,Non-rural,4,0.282
Germany,Data Warehouse Developer,Rural,4,0.282
Germany,Data Warehouse Developer,Urban,3,0.211
Germany,Data Warehouse Specialist,City,4,0.282
Germany,Data Warehouse Specialist,Country,1,0.07
Germany,Data Warehouse Specialist,Non-rural,1,0.07
Germany,Data Warehouse Specialist,Rural,1,0.07
Germany,Data Warehouse Specialist,Urban,5,0.352
Germany,Data Warehousing Engineer,City,1,0.07
Germany,Data Warehousing Engineer,Country,1,0.07
Germany,Data Warehousing Engineer,Non-rural,2,0.141
Germany,Data Warehousing Engineer,Rural,3,0.211
Germany,Data Warehousing Manager,Country,1,0.07
Germany,Data Warehousing Manager,Countryside,1,0.07
Germany,Data Warehousing Manager,Non-rural,1,0.07
Germany,Data Warehousing Manager,Rural,1,0.07
Germany,Data Warehousing Manager,Urban,4,0.282
Germany,Data Warehousing Specialist,City,2,0.141
Germany,Data Warehousing Specialist,Countryside,2,0.141
Germany,Data Warehousing Specialist,Non-rural,1,0.07
Germany,Data Warehousing Specialist,Rural,2,0.141
Germany,Data Warehousing Specialist,Urban,4,0.282
Germany,Database Administration Associate,City,4,0.282
Germany,Database Administration Associate,Country,2,0.141
Germany,Database Administration Associate,Non-rural,2,0.141
Germany,Database Administration Associate,Rural,1,0.07
Germany,Database Administration Manager,City,1,0.07
Germany,Database Administration Manager,Country,1,0.07
Germany,Database Administration Manager,Countryside,3,0.211
Germany,Database Administration Manager,Non-rural,3,0.211
Germany,Database Administration Manager,Rural,4,0.282
Germany,Database Administration Manager,Urban,2,0.141
Germany,Database Administration Project Manager,City,1,0.07
Germany,Database Administration Project Manager,Rural,1,0.07
Germany,Database Administration Project Manager,Urban,1,0.07
Germany,Database Administrator (DBA),Country,1,0.07
Germany,Database Administrator (DBA),Countryside,3,0.211
Germany,Database Analyst,Country,2,0.141
Germany,Database Analyst,Urban,4,0.282
Germany,Database Architect,City,1,0.07
Germany,Database Architect,Country,1,0.07
Germany,Database Architect,Rural,3,0.211
Germany,Database Architect,Urban,4,0.282
Germany,Database Consultant,City,4,0.282
Germany,Database Consultant,Non-rural,5,0.352
Germany,Database Consultant,Rural,1,0.07
Germany,Database Consultant,Urban,3,0.211
Germany,Database Coordinator,City,1,0.07
Germany,Database Coordinator,Countryside,1,0.07
Germany,Database Coordinator,Non-rural,2,0.141
Germany,Database Coordinator,Rural,1,0.07
Germany,Database Coordinator,Urban,4,0.282
Germany,Database Design Analyst,City,1,0.07
Germany,Database Design Analyst,Non-rural,1,0.07
Germany,Database Design Analyst,Urban,2,0.141
Germany,Database Designer,Countryside,1,0.07
Germany,Database Designer,Rural,1,0.07
Germany,Database Designer,Urban,3,0.211
Germany,Database Developer,Urban,2,0.141
Germany,Database Development Project Manager,Urban,1,0.07
Germany,Database Development and Administration Project Manager,City,1,0.07
Germany,Database Development and Administration Project Manager,Country,3,0.211
Germany,Database Development and Administration Project Manager,Non-rural,1,0.07
Germany,Database Development and Administration Project Manager,Rural,4,0.282
Germany,Database Development and Administration Project Manager,Urban,3,0.211
Germany,Database Engineer,City,3,0.211
Germany,Database Engineer,Countryside,4,0.282
Germany,Database Engineer,Non-rural,2,0.141
Germany,Database Engineer,Rural,1,0.07
Germany,Database Engineer,Urban,3,0.211
Germany,Database Management System Specialist (DBMS Specialist),City,3,0.211
Germany,Database Management System Specialist (DBMS Specialist),Country,1,0.07
Germany,Database Management System Specialist (DBMS Specialist),Countryside,1,0.07
Germany,Database Management System Specialist (DBMS Specialist),Non-rural,1,0.07
Germany,Database Management System Specialist (DBMS Specialist),Rural,2,0.141
Germany,Database Management System Specialist (DBMS Specialist),Urban,7,0.493
Germany,Database Manager,City,3,0.211
Germany,Database Manager,Country,2,0.141
Germany,Database Manager,Rural,2,0.141
Germany,Database Manager,Urban,4,0.282
Germany,Database Marketing Analyst,City,1,0.07
Germany,Database Marketing Analyst,Country,1,0.07
Germany,Database Marketing Analyst,Countryside,1,0.07
Germany,Database Marketing Analyst,Non-rural,1,0.07
Germany,Database Marketing Analyst,Rural,2,0.141
Germany,Database Marketing Analyst,Urban,2,0.141
Germany,Database Modeler,City,3,0.211
Germany,Database Modeler,Countryside,1,0.07
Germany,Database Modeler,Non-rural,1,0.07
Germany,Database Modeler,Rural,1,0.07
Germany,Database Modeler,Urban,5,0.352
Germany,Database Programmer,City,1,0.07
Germany,Database Security Administrator,Country,2,0.141
Germany,Database Security Administrator,Non-rural,1,0.07
Germany,Database Security Administrator,Rural,1,0.07
Germany,Database Security Administrator,Urban,1,0.07
Germany,Database Security Expert,Countryside,1,0.07
Germany,Database Security Expert,Rural,3,0.211
Germany,Database Security Expert,Urban,3,0.211
Germany,Database Software Technician,City,1,0.07
Germany,Database Software Technician,Non-rural,1,0.07
Germany,Database Software Technician,Rural,3,0.211
Germany,Database Software Technician,Urban,6,0.423
Germany,Database Specialist,City,3,0.211
Germany,Database Specialist,Countryside,1,0.07
Germany,Database Specialist,Non-rural,1,0.07
Germany,Database Specialist,Rural,4,0.282
Germany,Database Specialist,Urban,2,0.141
Germany,Database Tester,City,2,0.141
Germany,Database Tester,Country,2,0.141
Germany,Database Tester,Countryside,1,0.07
Germany,Database Tester,Rural,1,0.07
Germany,Database Tester,Urban,1,0.07
Germany,Databases Computer Consultant,City,2,0.141
Germany,Databases Computer Consultant,Country,1,0.07
Germany,Databases Computer Consultant,Rural,2,0.141
Germany,Databases Computer Consultant,Urban,3,0.211
Germany,Databases Software Consultant,Countryside,1,0.07
Germany,Databases Software Consultant,Non-rural,1,0.07
Germany,Databases Software Consultant,Rural,3,0.211
Germany,Databases Software Consultant,Urban,1,0.07
Germany,Datastage Developer,Country,1,0.07
Germany,Datastage Developer,Non-rural,1,0.07
Germany,Datastage Developer,Urban,1,0.07
Germany,Director of Data Operations,Countryside,1,0.07
Germany,Director of Data Operations,Non-rural,1,0.07
Germany,Director of Data Operations,Rural,2,0.141
Germany,Director of Data Operations,Urban,3,0.211
Germany,Electronic Data Interchange System Developer (EDI System Developer),City,5,0.352
Germany,Electronic Data Interchange System Developer (EDI System Developer),Country,3,0.211
Germany,Electronic Data Interchange System Developer (EDI System Developer),Countryside,2,0.141
Germany,Electronic Data Interchange System Developer (EDI System Developer),Rural,3,0.211
Germany,Electronic Data Processing Auditor (EDP Auditor),City,2,0.141
Germany,Electronic Data Processing Auditor (EDP Auditor),Country,1,0.07
Germany,Electronic Data Processing Auditor (EDP Auditor),Urban,6,0.423
Germany,"Engineer, System Electronic Data Processing (Engineer, System EDP)",City,4,0.282
Germany,"Engineer, System Electronic Data Processing (Engineer, System EDP)",Country,1,0.07
Germany,"Engineer, System Electronic Data Processing (Engineer, System EDP)",Non-rural,3,0.211
Germany,"Engineer, System Electronic Data Processing (Engineer, System EDP)",Urban,3,0.211
Germany,Field Artillery Automated Tactical Data System Specialist,Urban,1,0.07
Germany,Field Traffic Data Technician,Urban,2,0.141
Germany,Flight Data Technician,Non-rural,1,0.07
Germany,Flight Data Technician,Rural,2,0.141
Germany,Flight Data Technician,Urban,1,0.07
Germany,Flight Test Data Acquisition Technician,Countryside,1,0.07
Germany,Flight Test Data Acquisition Technician,Urban,1,0.07
Germany,GPS Field Data Collector (Global Positioning System Field Data Collector),City,1,0.07
Germany,GPS Field Data Collector (Global Positioning System Field Data Collector),Rural,1,0.07
Germany,GPS Field Data Collector (Global Positioning System Field Data Collector),Urban,2,0.141
Germany,Geographic Information Systems Data Administrator (GIS Data Administrator),Country,3,0.211
Germany,Geographic Information Systems Data Administrator (GIS Data Administrator),Non-rural,4,0.282
Germany,Geographic Information Systems Data Administrator (GIS Data Administrator),Rural,1,0.07
Germany,Geographic Information Systems Data Administrator (GIS Data Administrator),Urban,2,0.141
Germany,Geographic Information Systems Data Manager (GIS Data Manager),City,2,0.141
Germany,Geographic Information Systems Data Manager (GIS Data Manager),Country,1,0.07
Germany,Geographic Information Systems Data Manager (GIS Data Manager),Countryside,1,0.07
Germany,Geographic Information Systems Data Manager (GIS Data Manager),Non-rural,2,0.141
Germany,Geographic Information Systems Data Manager (GIS Data Manager),Urban,4,0.282
Germany,Geographic Information Systems Data Specialist (GIS Data Specialist),City,2,0.141
Germany,Geographic Information Systems Data Specialist (GIS Data Specialist),Country,3,0.211
Germany,Geographic Information Systems Data Specialist (GIS Data Specialist),Non-rural,3,0.211
Germany,Geographic Information Systems Data Specialist (GIS Data Specialist),Rural,2,0.141
Germany,Geographic Information Systems Data Specialist (GIS Data Specialist),Urban,5,0.352
Germany,Geographic Information Systems Database Administrator (GIS Database Administrator),City,1,0.07
Germany,Geographic Information Systems Database Administrator (GIS Database Administrator),Country,2,0.141
Germany,Geographic Information Systems Database Administrator (GIS Database Administrator),Non-rural,4,0.282
Germany,Geographic Information Systems Database Administrator (GIS Database Administrator),Rural,1,0.07
Germany,Geographic Information Systems Database Administrator (GIS Database Administrator),Urban,3,0.211
Germany,Head of Information Systems and Data Processing,City,3,0.211
Germany,Head of Information Systems and Data Processing,Countryside,1,0.07
Germany,Head of Information Systems and Data Processing,Non-rural,3,0.211
Germany,Head of Information Systems and Data Processing,Rural,2,0.141
Germany,Head of Information Systems and Data Processing,Urban,3,0.211
Germany,Health Data Analyst,City,1,0.07
Germany,Internet Database Specialist,City,1,0.07
Germany,Internet Database Specialist,Country,1,0.07
Germany,Internet Database Specialist,Non-rural,2,0.141
Germany,Internet Database Specialist,Rural,1,0.07
Germany,Internet Database Specialist,Urban,6,0.423
Germany,LiDAR Data Analyst,Non-rural,1,0.07
Germany,Log Data Technician,City,2,0.141
Germany,Log Data Technician,Urban,1,0.07
Germany,Maintenance Data Analyst,Rural,1,0.07
Germany,Marketing Database Analyst,Non-rural,2,0.141
Germany,Marketing Database Analyst,Rural,1,0.07
Germany,Medical Data Analyst,Non-rural,1,0.07
Germany,Medical Data Analyst,Rural,1,0.07
Germany,Micro Computer Data Processor,Countryside,1,0.07
Germany,Micro Computer Data Processor,Non-rural,1,0.07
Germany,Naval Tactical Data System--Combat Information Center Officer,Non-rural,1,0.07
Germany,"Naval Tactical Data System--Combat Information Center Watch Officer, Carrier Controlled Approach Controller",Non-rural,1,0.07
Germany,"Naval Tactical Data System--Combat Information Center Watch Officer, Carrier Controlled Approach Controller",Urban,2,0.141
Germany,"Naval Tactical Data System--Combat Information Center Watch Officer, General",City,1,0.07
Germany,"Naval Tactical Data System--Combat Information Center Watch Officer, General",Urban,1,0.07
Germany,Oracle Database Administrator (Oracle DBA),City,2,0.141
Germany,Oracle Database Administrator (Oracle DBA),Country,3,0.211
Germany,Oracle Database Administrator (Oracle DBA),Countryside,1,0.07
Germany,Oracle Database Administrator (Oracle DBA),Non-rural,4,0.282
Germany,Oracle Database Administrator (Oracle DBA),Rural,5,0.352
Germany,Oracle Database Administrator (Oracle DBA),Urban,3,0.211
Germany,SCADA Operator (Supervisory Control and Data Acquisition Operator),Country,1,0.07
Germany,SCADA Operator (Supervisory Control and Data Acquisition Operator),Rural,1,0.07
Germany,SCADA Operator (Supervisory Control and Data Acquisition Operator),Urban,1,0.07
Germany,SCADA Technician (Supervisory Control and Data Acquisition Technician),Country,1,0.07
Germany,SQL Database Administrator,City,1,0.07
Germany,SQL Database Administrator,Urban,4,0.282
Germany,Survey Data Technician,Country,1,0.07
Germany,Unemployed,City,98,6.901
Germany,Unemployed,Country,73,5.141
Germany,Unemployed,Countryside,44,3.099
Germany,Unemployed,Non-rural,58,4.085
Germany,Unemployed,Rural,126,8.873
Germany,Unemployed,Urban,210,14.789
Germany,Voice and Data Technician,City,1,0.07
Germany,Voice and Data Technician,Countryside,1,0.07
Germany,Voice and Data Technician,Rural,1,0.07
Germany,Voice and Data Technician,Urban,1,0.07
Great Britain,Analytical Data Miner,City,1,0.083
Great Britain,Analytical Data Miner,Non-rural,1,0.083
Great Britain,Automatic Data Processing Customer Liaison (ADP Customer Liaison),City,2,0.167
Great Britain,Automatic Data Processing Customer Liaison (ADP Customer Liaison),Country,1,0.083
Great Britain,Automatic Data Processing Customer Liaison (ADP Customer Liaison),Countryside,2,0.167
Great Britain,Automatic Data Processing Customer Liaison (ADP Customer Liaison),Non-rural,1,0.083
Great Britain,Automatic Data Processing Customer Liaison (ADP Customer Liaison),Rural,2,0.167
Great Britain,Automatic Data Processing Customer Liaison (ADP Customer Liaison),Urban,2,0.167
Great Britain,Automatic Data Processing Planner,Country,1,0.083
Great Britain,Automatic Data Processing Planner,Countryside,2,0.167
Great Britain,Automatic Data Processing Planner,Non-rural,2,0.167
Great Britain,Automatic Data Processing Planner,Urban,4,0.334
Great Britain,Automatic Data Processing Planner (ADP Planner),City,2,0.167
Great Britain,Automatic Data Processing Planner (ADP Planner),Country,1,0.083
Great Britain,Automatic Data Processing Planner (ADP Planner),Non-rural,1,0.083
Great Britain,Automatic Data Processing Planner (ADP Planner),Urban,2,0.167
Great Britain,Automatic Data Processing Systems Security Specialist (ADP Systems Security),City,2,0.167
Great Britain,Automatic Data Processing Systems Security Specialist (ADP Systems Security),Country,3,0.25
Great Britain,Automatic Data Processing Systems Security Specialist (ADP Systems Security),Rural,1,0.083
Great Britain,Automatic Data Processing Systems Security Specialist (ADP Systems Security),Urban,4,0.334
Great Britain,Business Database Analyst,Country,1,0.083
Great Britain,Clinical Data Associate,Urban,1,0.083
Great Britain,Clinical Data Management Associate Director,Urban,1,0.083
