Country,Job Title,Gender,Quantity,Percentage
Finland,Databases Computer Consultant,40_65,2,1.77
Finland,Databases Software Consultant,40_65,1,0.885
Finland,Datastage Developer,40_65,1,0.885
Finland,Director of Data Operations,14_25,1,0.885
Finland,Director of Data Operations,26_39,1,0.885
Finland,Electronic Data Processing Auditor (EDP Auditor),14_25,1,0.885
Finland,Electronic Data Processing Auditor (EDP Auditor),26_39,1,0.885
Finland,Field Artillery Automated Tactical Data System Specialist,40_65,1,0.885
Finland,Geographic Information Systems Data Administrator (GIS Data Administrator),40_65,2,1.77
Finland,Geographic Information Systems Data Manager (GIS Data Manager),40_65,1,0.885
Finland,Geographic Information Systems Data Specialist (GIS Data Specialist),26_39,1,0.885
Finland,Geographic Information Systems Data Specialist (GIS Data Specialist),40_65,2,1.77
Finland,Internet Database Specialist,40_65,1,0.885
Finland,Naval Tactical Data System--Combat Information Center Officer,14_25,1,0.885
Finland,Oracle Database Administrator (Oracle DBA),26_39,1,0.885
Finland,Oracle Database Administrator (Oracle DBA),40_65,1,0.885
Finland,SCADA Technician (Supervisory Control and Data Acquisition Technician),26_39,1,0.885
Finland,Unemployed,14_25,12,10.619
Finland,Unemployed,26_39,7,6.195
Finland,Unemployed,40_65,19,16.814
France,Analytical Data Miner,40_65,2,0.16
France,Automatic Data Processing Customer Liaison (ADP Customer Liaison),26_39,4,0.321
France,Automatic Data Processing Customer Liaison (ADP Customer Liaison),40_65,7,0.561
France,Automatic Data Processing Planner,14_25,3,0.24
France,Automatic Data Processing Planner,26_39,4,0.321
France,Automatic Data Processing Planner,40_65,6,0.481
France,Automatic Data Processing Planner (ADP Planner),14_25,1,0.08
France,Automatic Data Processing Planner (ADP Planner),26_39,3,0.24
France,Automatic Data Processing Planner (ADP Planner),40_65,5,0.401
France,Automatic Data Processing Systems Security Specialist (ADP Systems Security),14_25,1,0.08
France,Automatic Data Processing Systems Security Specialist (ADP Systems Security),26_39,2,0.16
France,Automatic Data Processing Systems Security Specialist (ADP Systems Security),40_65,8,0.641
France,Business Database Analyst,40_65,3,0.24
France,Clinical Data Analyst,40_65,2,0.16
France,Clinical Data Associate,26_39,1,0.08
France,Clinical Data Associate,40_65,1,0.08
France,Clinical Data Coordinator,14_25,1,0.08
France,Clinical Data Coordinator,40_65,1,0.08
France,Clinical Data Management Associate Director,26_39,1,0.08
France,Clinical Data Management Associate Director,40_65,1,0.08
France,Clinical Data Management Manager (CDM Manager),14_25,1,0.08
France,Clinical Data Management Manager (CDM Manager),40_65,3,0.24
France,Clinical Data Manager,26_39,1,0.08
France,Clinical Data Manager,40_65,1,0.08
France,Clinical Data Specialist,40_65,1,0.08
France,Clinical Trials Data Coordinator,26_39,1,0.08
France,Clinical Trials Data Coordinator,40_65,2,0.16
France,Computer or Data Processing Systems Consultant,14_25,1,0.08
France,Computer or Data Processing Systems Consultant,26_39,3,0.24
France,Computer or Data Processing Systems Consultant,40_65,10,0.801
France,Crime Data Specialist,14_25,1,0.08
France,Customer Data Technician,14_25,1,0.08
France,Data Administrator,14_25,1,0.08
France,Data Administrator,26_39,2,0.16
France,Data Administrator,40_65,3,0.24
France,Data Architect,14_25,1,0.08
France,Data Architect,26_39,4,0.321
France,Data Architect,40_65,8,0.641
France,Data Base Design Analyst,14_25,1,0.08
France,Data Base Design Analyst,26_39,5,0.401
France,Data Base Design Analyst,40_65,4,0.321
France,Data Capture Specialist,40_65,1,0.08
France,Data Coder Operator,26_39,1,0.08
France,Data Coder Operator,40_65,1,0.08
France,Data Collection Technician,14_25,1,0.08
France,Data Collection Technician,40_65,2,0.16
France,Data Collector,40_65,1,0.08
France,Data Communications Analyst,14_25,1,0.08
France,Data Communications Analyst,26_39,3,0.24
France,Data Communications Analyst,40_65,5,0.401
France,Data Communications Software Consultant,14_25,3,0.24
France,Data Communications Software Consultant,26_39,2,0.16
France,Data Communications Software Consultant,40_65,4,0.321
France,Data Communications Technician,26_39,1,0.08
France,Data Communications Technician,40_65,3,0.24
France,Data Control Assistant,26_39,1,0.08
France,Data Control Clerk Supervisor,40_65,1,0.08
France,Data Coordinator,14_25,4,0.321
France,Data Coordinator,26_39,4,0.321
France,Data Coordinator,40_65,4,0.321
France,Data Entry Clerk,40_65,4,0.321
France,Data Entry Machine Operator,26_39,1,0.08
France,Data Entry Machine Operator,40_65,1,0.08
France,Data Entry Representative,14_25,1,0.08
France,Data Entry Representative,40_65,3,0.24
France,Data Entry Specialist,26_39,1,0.08
France,Data Entry Specialist,40_65,1,0.08
France,Data Entry Supervisor,26_39,1,0.08
France,Data Input Clerk,40_65,1,0.08
France,Data Management Associate,26_39,4,0.321
France,Data Management Associate,40_65,10,0.801
France,Data Management Information Technology Specialist,26_39,2,0.16
France,Data Management Information Technology Specialist,40_65,2,0.16
France,Data Management Manager,26_39,1,0.08
France,Data Manager,26_39,1,0.08
France,Data Miner,14_25,3,0.24
France,Data Miner,26_39,2,0.16
France,Data Miner,40_65,7,0.561
France,Data Modeler,26_39,1,0.08
France,Data Modeler,40_65,1,0.08
France,Data Modeling Specialist,14_25,3,0.24
France,Data Modeling Specialist,26_39,4,0.321
France,Data Modeling Specialist,40_65,7,0.561
France,Data Officer,14_25,1,0.08
France,Data Officer,26_39,4,0.321
France,Data Officer,40_65,10,0.801
France,Data Operations Director,14_25,3,0.24
France,Data Operations Director,26_39,1,0.08
France,Data Operations Director,40_65,2,0.16
France,Data Processing Auditor,14_25,1,0.08
France,Data Processing Auditor,26_39,1,0.08
France,Data Processing Auditor,40_65,5,0.401
France,Data Processing Consultant,14_25,1,0.08
France,Data Processing Consultant,26_39,2,0.16
France,Data Processing Consultant,40_65,2,0.16
France,Data Processing Manager,26_39,1,0.08
France,Data Processing Manager,40_65,8,0.641
France,Data Processing Systems Analyst,14_25,1,0.08
France,Data Processing Systems Analyst,26_39,3,0.24
France,Data Processing Systems Analyst,40_65,6,0.481
France,Data Processing Systems Project Planner,26_39,2,0.16
France,Data Processing Systems Project Planner,40_65,5,0.401
France,Data Recovery Planner,26_39,1,0.08
France,Data Recovery Planner,40_65,1,0.08
France,Data Reduction Technician,40_65,1,0.08
France,Data Sciences Director,26_39,1,0.08
France,Data Scientist,14_25,2,0.16
France,Data Scientist,26_39,1,0.08
France,Data Scientist,40_65,4,0.321
France,Data Security Administrator,14_25,1,0.08
France,Data Security Administrator,26_39,3,0.24
France,Data Security Administrator,40_65,8,0.641
France,Data Security Analyst,40_65,7,0.561
France,Data Specialist,40_65,1,0.08
France,Data Storage Specialist,14_25,1,0.08
France,Data Storage Specialist,26_39,2,0.16
France,Data Storage Specialist,40_65,6,0.481
France,Data Systems Manager,26_39,3,0.24
France,Data Systems Manager,40_65,3,0.24
France,Data Technician,40_65,1,0.08
France,Data Transcriber,14_25,1,0.08
France,Data Transcriber,26_39,1,0.08
France,Data Transcriber,40_65,1,0.08
France,Data Typist,40_65,1,0.08
France,Data Warehouse Analyst,26_39,4,0.321
France,Data Warehouse Analyst,40_65,6,0.481
France,Data Warehouse Architect,26_39,2,0.16
France,Data Warehouse Architect,40_65,7,0.561
France,Data Warehouse Developer,26_39,1,0.08
France,Data Warehouse Developer,40_65,4,0.321
France,Data Warehouse Specialist,14_25,2,0.16
France,Data Warehouse Specialist,26_39,4,0.321
France,Data Warehouse Specialist,40_65,5,0.401
France,Data Warehousing Engineer,14_25,2,0.16
France,Data Warehousing Engineer,26_39,1,0.08
France,Data Warehousing Engineer,40_65,3,0.24
France,Data Warehousing Manager,26_39,1,0.08
France,Data Warehousing Manager,40_65,8,0.641
France,Data Warehousing Specialist,14_25,1,0.08
France,Data Warehousing Specialist,26_39,2,0.16
France,Data Warehousing Specialist,40_65,4,0.321
France,Database Administration Associate,14_25,1,0.08
France,Database Administration Associate,26_39,2,0.16
France,Database Administration Associate,40_65,7,0.561
France,Database Administration Manager,26_39,2,0.16
France,Database Administration Project Manager,40_65,1,0.08
France,Database Analyst,14_25,1,0.08
France,Database Analyst,26_39,2,0.16
France,Database Architect,14_25,3,0.24
France,Database Architect,26_39,2,0.16
France,Database Architect,40_65,6,0.481
France,Database Consultant,14_25,1,0.08
France,Database Consultant,26_39,7,0.561
France,Database Consultant,40_65,6,0.481
France,Database Coordinator,14_25,2,0.16
France,Database Coordinator,26_39,4,0.321
France,Database Coordinator,40_65,9,0.721
France,Database Design Analyst,14_25,3,0.24
France,Database Design Analyst,26_39,2,0.16
France,Database Design Analyst,40_65,3,0.24
France,Database Designer,26_39,2,0.16
France,Database Designer,40_65,6,0.481
France,Database Developer,40_65,1,0.08
France,Database Development Project Manager,40_65,1,0.08
France,Database Development and Administration Project Manager,26_39,3,0.24
France,Database Development and Administration Project Manager,40_65,7,0.561
France,Database Engineer,14_25,1,0.08
France,Database Engineer,26_39,3,0.24
France,Database Engineer,40_65,5,0.401
France,Database Management System Specialist (DBMS Specialist),40_65,4,0.321
France,Database Manager,14_25,1,0.08
France,Database Manager,26_39,5,0.401
France,Database Manager,40_65,4,0.321
France,Database Marketing Analyst,14_25,1,0.08
France,Database Marketing Analyst,26_39,3,0.24
France,Database Marketing Analyst,40_65,8,0.641
France,Database Modeler,26_39,4,0.321
France,Database Modeler,40_65,9,0.721
France,Database Programmer,26_39,1,0.08
France,Database Programmer,40_65,2,0.16
France,Database Security Administrator,26_39,2,0.16
France,Database Security Administrator,40_65,6,0.481
France,Database Security Expert,14_25,1,0.08
France,Database Security Expert,40_65,6,0.481
France,Database Software Technician,26_39,5,0.401
France,Database Software Technician,40_65,8,0.641
France,Database Specialist,26_39,3,0.24
France,Database Specialist,40_65,5,0.401
France,Database Tester,26_39,5,0.401
France,Database Tester,40_65,6,0.481
France,Databases Computer Consultant,26_39,3,0.24
France,Databases Computer Consultant,40_65,4,0.321
France,Databases Software Consultant,14_25,1,0.08
France,Databases Software Consultant,26_39,3,0.24
France,Databases Software Consultant,40_65,2,0.16
France,Datastage Developer,26_39,1,0.08
France,Director of Data Operations,14_25,4,0.321
France,Director of Data Operations,26_39,6,0.481
France,Director of Data Operations,40_65,6,0.481
France,Electronic Data Interchange System Developer (EDI System Developer),14_25,1,0.08
France,Electronic Data Interchange System Developer (EDI System Developer),26_39,2,0.16
France,Electronic Data Interchange System Developer (EDI System Developer),40_65,6,0.481
France,Electronic Data Processing Auditor (EDP Auditor),14_25,1,0.08
France,Electronic Data Processing Auditor (EDP Auditor),26_39,1,0.08
France,Electronic Data Processing Auditor (EDP Auditor),40_65,5,0.401
France,"Engineer, System Electronic Data Processing (Engineer, System EDP)",14_25,1,0.08
France,"Engineer, System Electronic Data Processing (Engineer, System EDP)",40_65,5,0.401
France,Field Traffic Data Technician,26_39,2,0.16
France,Flight Test Data Acquisition Technician,40_65,1,0.08
France,GPS Field Data Collector (Global Positioning System Field Data Collector),26_39,1,0.08
France,Geographic Information Systems Data Administrator (GIS Data Administrator),14_25,2,0.16
France,Geographic Information Systems Data Administrator (GIS Data Administrator),26_39,3,0.24
France,Geographic Information Systems Data Administrator (GIS Data Administrator),40_65,7,0.561
France,Geographic Information Systems Data Manager (GIS Data Manager),26_39,2,0.16
France,Geographic Information Systems Data Manager (GIS Data Manager),40_65,4,0.321
France,Geographic Information Systems Data Specialist (GIS Data Specialist),14_25,2,0.16
France,Geographic Information Systems Data Specialist (GIS Data Specialist),26_39,3,0.24
France,Geographic Information Systems Data Specialist (GIS Data Specialist),40_65,4,0.321
France,Geographic Information Systems Database Administrator (GIS Database Administrator),14_25,2,0.16
France,Geographic Information Systems Database Administrator (GIS Database Administrator),40_65,2,0.16
France,Head of Information Systems and Data Processing,14_25,2,0.16
France,Head of Information Systems and Data Processing,26_39,4,0.321
France,Head of Information Systems and Data Processing,40_65,6,0.481
France,Internet Database Specialist,14_25,1,0.08
France,Internet Database Specialist,26_39,2,0.16
France,Internet Database Specialist,40_65,7,0.561
France,Log Data Technician,14_25,1,0.08
France,Log Data Technician,40_65,3,0.24
France,Maintenance Data Analyst,14_25,1,0.08
France,Maintenance Data Analyst,40_65,1,0.08
France,Marketing Database Analyst,40_65,1,0.08
France,Medical Data Analyst,40_65,2,0.16
France,Micro Computer Data Processor,40_65,1,0.08
France,Naval Tactical Data System--Combat Information Center Officer,26_39,1,0.08
France,Naval Tactical Data System--Combat Information Center Officer,40_65,1,0.08
France,"Operations Officer, Afloat (Naval Tactical Data Systems)",40_65,1,0.08
France,Oracle Database Administrator (Oracle DBA),14_25,2,0.16
France,Oracle Database Administrator (Oracle DBA),26_39,5,0.401
France,Oracle Database Administrator (Oracle DBA),40_65,5,0.401
France,Reference Data Expert,14_25,1,0.08
France,SCADA Operator (Supervisory Control and Data Acquisition Operator),14_25,1,0.08
France,SCADA Operator (Supervisory Control and Data Acquisition Operator),40_65,2,0.16
France,SCADA Technician (Supervisory Control and Data Acquisition Technician),26_39,1,0.08
France,SCADA Technician (Supervisory Control and Data Acquisition Technician),40_65,1,0.08
France,SQL Database Administrator,26_39,2,0.16
France,SQL Database Administrator,40_65,1,0.08
France,Scientific Database Curator,14_25,1,0.08
France,Scientific Database Curator,40_65,1,0.08
France,Survey Data Technician,26_39,1,0.08
France,Unemployed,14_25,170,13.622
France,Unemployed,26_39,130,10.417
France,Unemployed,40_65,235,18.83
France,Voice and Data Technician,26_39,1,0.08
Germany,Automatic Data Processing Customer Liaison (ADP Customer Liaison),14_25,3,0.211
Germany,Automatic Data Processing Customer Liaison (ADP Customer Liaison),26_39,1,0.07
Germany,Automatic Data Processing Customer Liaison (ADP Customer Liaison),40_65,3,0.211
Germany,Automatic Data Processing Planner,26_39,6,0.423
Germany,Automatic Data Processing Planner,40_65,3,0.211
Germany,Automatic Data Processing Planner (ADP Planner),14_25,2,0.141
Germany,Automatic Data Processing Planner (ADP Planner),26_39,5,0.352
Germany,Automatic Data Processing Planner (ADP Planner),40_65,6,0.423
Germany,Automatic Data Processing Systems Security Specialist (ADP Systems Security),14_25,3,0.211
Germany,Automatic Data Processing Systems Security Specialist (ADP Systems Security),26_39,2,0.141
Germany,Automatic Data Processing Systems Security Specialist (ADP Systems Security),40_65,4,0.282
Germany,Business Database Analyst,14_25,1,0.07
Germany,Clinical Data Abstractor,26_39,2,0.141
Germany,Clinical Data Abstractor,40_65,2,0.141
Germany,Clinical Data Analyst,40_65,2,0.141
Germany,Clinical Data Associate,40_65,1,0.07
Germany,Clinical Data Coordinator,14_25,1,0.07
Germany,Clinical Data Coordinator,26_39,1,0.07
Germany,Clinical Data Coordinator,40_65,1,0.07
Germany,Clinical Data Management Associate Director,26_39,1,0.07
Germany,Clinical Data Management Associate Director,40_65,2,0.141
Germany,Clinical Data Management Manager (CDM Manager),40_65,1,0.07
Germany,Clinical Data Manager,26_39,1,0.07
Germany,Clinical Trials Data Coordinator,40_65,1,0.07
Germany,Computer or Data Processing Systems Consultant,14_25,2,0.141
Germany,Computer or Data Processing Systems Consultant,26_39,4,0.282
Germany,Computer or Data Processing Systems Consultant,40_65,6,0.423
Germany,Crime Data Specialist,14_25,1,0.07
Germany,Customer Data Technician,40_65,2,0.141
Germany,Data Abstractor,26_39,1,0.07
Germany,Data Abstractor,40_65,1,0.07
Germany,Data Administrator,14_25,1,0.07
Germany,Data Administrator,26_39,6,0.423
Germany,Data Administrator,40_65,6,0.423
Germany,Data Architect,14_25,2,0.141
Germany,Data Architect,26_39,3,0.211
Germany,Data Architect,40_65,8,0.563
Germany,Data Base Design Analyst,14_25,2,0.141
Germany,Data Base Design Analyst,26_39,3,0.211
Germany,Data Base Design Analyst,40_65,5,0.352
Germany,Data Center Manager,26_39,1,0.07
Germany,Data Center Manager,40_65,1,0.07
Germany,Data Center Operator,14_25,1,0.07
Germany,Data Center Operator,26_39,1,0.07
Germany,Data Center Operator,40_65,3,0.211
Germany,Data Coder Operator,40_65,1,0.07
Germany,Data Collection Technician,40_65,3,0.211
Germany,Data Communications Analyst,14_25,2,0.141
Germany,Data Communications Analyst,26_39,5,0.352
Germany,Data Communications Analyst,40_65,6,0.423
Germany,Data Communications Software Consultant,14_25,2,0.141
Germany,Data Communications Software Consultant,26_39,5,0.352
Germany,Data Communications Software Consultant,40_65,3,0.211
Germany,Data Compiler,40_65,2,0.141
Germany,Data Control Clerk Supervisor,40_65,1,0.07
Germany,Data Conversion Operator,40_65,3,0.211
Germany,Data Coordinator,14_25,1,0.07
Germany,Data Coordinator,26_39,3,0.211
Germany,Data Coordinator,40_65,7,0.493
Germany,Data Entry Machine Operator,14_25,1,0.07
Germany,Data Entry Representative,14_25,1,0.07
Germany,Data Entry Representative,26_39,1,0.07
Germany,Data Entry Supervisor,26_39,1,0.07
Germany,Data Entry Supervisor,40_65,1,0.07
Germany,Data Entry Technician,14_25,1,0.07
Germany,Data Entry Technician,26_39,1,0.07
Germany,Data Entry Technician,40_65,1,0.07
Germany,Data Input Clerk,40_65,2,0.141
Germany,Data Keyer,14_25,1,0.07
Germany,Data Keyer,40_65,1,0.07
Germany,Data Management Associate,14_25,1,0.07
Germany,Data Management Associate,26_39,1,0.07
Germany,Data Management Associate,40_65,3,0.211
Germany,Data Management Information Technology Specialist,14_25,3,0.211
Germany,Data Management Information Technology Specialist,26_39,3,0.211
Germany,Data Management Information Technology Specialist,40_65,5,0.352
Germany,Data Management Manager,26_39,1,0.07
Germany,Data Manager,40_65,1,0.07
Germany,Data Miner,26_39,3,0.211
Germany,Data Miner,40_65,5,0.352
Germany,Data Modeler,40_65,1,0.07
Germany,Data Modeling Specialist,14_25,2,0.141
Germany,Data Modeling Specialist,26_39,3,0.211
Germany,Data Modeling Specialist,40_65,7,0.493
Germany,Data Officer,14_25,4,0.282
Germany,Data Officer,26_39,5,0.352
Germany,Data Officer,40_65,9,0.634
Germany,Data Operations Director,40_65,3,0.211
Germany,Data Processing Auditor,26_39,2,0.141
Germany,Data Processing Auditor,40_65,3,0.211
Germany,Data Processing Auxiliary Equipment Operator,26_39,2,0.141
Germany,Data Processing Clerk,40_65,1,0.07
Germany,Data Processing Consultant,26_39,5,0.352
Germany,Data Processing Consultant,40_65,5,0.352
Germany,Data Processing Control Clerk,40_65,1,0.07
Germany,Data Processing Equipment Repairer,40_65,1,0.07
Germany,Data Processing Manager,14_25,4,0.282
Germany,Data Processing Manager,26_39,2,0.141
Germany,Data Processing Manager,40_65,5,0.352
Germany,Data Processing Services Sales Representative,14_25,1,0.07
Germany,Data Processing Services Sales Representative,26_39,1,0.07
Germany,Data Processing Services Sales Representative,40_65,2,0.141
Germany,Data Processing Supervisor,40_65,1,0.07
Germany,Data Processing Systems Analyst,14_25,1,0.07
Germany,Data Processing Systems Analyst,26_39,4,0.282
Germany,Data Processing Systems Analyst,40_65,3,0.211
Germany,Data Processing Systems Project Planner,26_39,3,0.211
Germany,Data Processing Systems Project Planner,40_65,7,0.493
Germany,Data Processor,26_39,1,0.07
Germany,Data Processor,40_65,2,0.141
Germany,Data Recovery Planner,40_65,1,0.07
Germany,Data Reduction Technician,26_39,1,0.07
Germany,Data Reduction Technician,40_65,1,0.07
Germany,Data Sciences Director,40_65,2,0.141
Germany,Data Scientist,26_39,3,0.211
Germany,Data Scientist,40_65,5,0.352
Germany,Data Security Administrator,14_25,4,0.282
Germany,Data Security Administrator,26_39,5,0.352
Germany,Data Security Administrator,40_65,3,0.211
Germany,Data Security Analyst,14_25,1,0.07
Germany,Data Security Analyst,26_39,5,0.352
Germany,Data Security Analyst,40_65,3,0.211
Germany,Data Specialist,26_39,1,0.07
Germany,Data Specialist,40_65,1,0.07
Germany,Data Storage Specialist,14_25,1,0.07
Germany,Data Storage Specialist,26_39,6,0.423
Germany,Data Storage Specialist,40_65,9,0.634
Germany,Data Systems Manager,26_39,6,0.423
Germany,Data Systems Manager,40_65,4,0.282
Germany,Data Technician,26_39,1,0.07
Germany,Data Transcriber,14_25,1,0.07
Germany,Data Transcriber,26_39,1,0.07
Germany,Data Transcriber,40_65,1,0.07
Germany,Data Typist,40_65,2,0.141
Germany,Data Warehouse Analyst,14_25,1,0.07
Germany,Data Warehouse Analyst,26_39,1,0.07
Germany,Data Warehouse Analyst,40_65,7,0.493
Germany,Data Warehouse Architect,26_39,4,0.282
Germany,Data Warehouse Architect,40_65,8,0.563
Germany,Data Warehouse Developer,14_25,4,0.282
Germany,Data Warehouse Developer,26_39,4,0.282
Germany,Data Warehouse Developer,40_65,7,0.493
Germany,Data Warehouse Specialist,14_25,2,0.141
Germany,Data Warehouse Specialist,26_39,6,0.423
Germany,Data Warehouse Specialist,40_65,4,0.282
Germany,Data Warehousing Engineer,26_39,2,0.141
Germany,Data Warehousing Engineer,40_65,5,0.352
Germany,Data Warehousing Manager,14_25,1,0.07
Germany,Data Warehousing Manager,26_39,4,0.282
Germany,Data Warehousing Manager,40_65,3,0.211
Germany,Data Warehousing Specialist,14_25,3,0.211
Germany,Data Warehousing Specialist,26_39,3,0.211
Germany,Data Warehousing Specialist,40_65,5,0.352
Germany,Database Administration Associate,14_25,1,0.07
Germany,Database Administration Associate,40_65,8,0.563
Germany,Database Administration Manager,26_39,9,0.634
Germany,Database Administration Manager,40_65,5,0.352
Germany,Database Administration Project Manager,14_25,2,0.141
Germany,Database Administration Project Manager,40_65,1,0.07
Germany,Database Administrator (DBA),26_39,2,0.141
Germany,Database Administrator (DBA),40_65,2,0.141
Germany,Database Analyst,14_25,2,0.141
Germany,Database Analyst,40_65,4,0.282
Germany,Database Architect,26_39,4,0.282
Germany,Database Architect,40_65,5,0.352
Germany,Database Consultant,14_25,2,0.141
Germany,Database Consultant,26_39,4,0.282
Germany,Database Consultant,40_65,7,0.493
Germany,Database Coordinator,14_25,2,0.141
Germany,Database Coordinator,26_39,3,0.211
Germany,Database Coordinator,40_65,4,0.282
Germany,Database Design Analyst,40_65,4,0.282
Germany,Database Designer,26_39,1,0.07
Germany,Database Designer,40_65,4,0.282
Germany,Database Developer,26_39,1,0.07
Germany,Database Developer,40_65,1,0.07
Germany,Database Development Project Manager,14_25,1,0.07
Germany,Database Development and Administration Project Manager,26_39,6,0.423
Germany,Database Development and Administration Project Manager,40_65,6,0.423
Germany,Database Engineer,26_39,2,0.141
Germany,Database Engineer,40_65,11,0.775
Germany,Database Management System Specialist (DBMS Specialist),14_25,2,0.141
Germany,Database Management System Specialist (DBMS Specialist),26_39,5,0.352
Germany,Database Management System Specialist (DBMS Specialist),40_65,8,0.563
Germany,Database Manager,14_25,1,0.07
Germany,Database Manager,26_39,5,0.352
Germany,Database Manager,40_65,5,0.352
Germany,Database Marketing Analyst,14_25,2,0.141
Germany,Database Marketing Analyst,26_39,1,0.07
Germany,Database Marketing Analyst,40_65,5,0.352
Germany,Database Modeler,14_25,1,0.07
Germany,Database Modeler,26_39,3,0.211
Germany,Database Modeler,40_65,7,0.493
Germany,Database Programmer,40_65,1,0.07
Germany,Database Security Administrator,26_39,2,0.141
Germany,Database Security Administrator,40_65,3,0.211
Germany,Database Security Expert,14_25,1,0.07
Germany,Database Security Expert,26_39,1,0.07
Germany,Database Security Expert,40_65,5,0.352
Germany,Database Software Technician,14_25,4,0.282
Germany,Database Software Technician,26_39,4,0.282
Germany,Database Software Technician,40_65,3,0.211
Germany,Database Specialist,14_25,2,0.141
Germany,Database Specialist,26_39,4,0.282
Germany,Database Specialist,40_65,5,0.352
Germany,Database Tester,26_39,2,0.141
Germany,Database Tester,40_65,5,0.352
Germany,Databases Computer Consultant,26_39,5,0.352
Germany,Databases Computer Consultant,40_65,3,0.211
Germany,Databases Software Consultant,14_25,1,0.07
Germany,Databases Software Consultant,40_65,5,0.352
Germany,Datastage Developer,26_39,2,0.141
Germany,Datastage Developer,40_65,1,0.07
Germany,Director of Data Operations,26_39,2,0.141
Germany,Director of Data Operations,40_65,5,0.352
Germany,Electronic Data Interchange System Developer (EDI System Developer),14_25,2,0.141
Germany,Electronic Data Interchange System Developer (EDI System Developer),26_39,4,0.282
Germany,Electronic Data Interchange System Developer (EDI System Developer),40_65,7,0.493
Germany,Electronic Data Processing Auditor (EDP Auditor),26_39,5,0.352
Germany,Electronic Data Processing Auditor (EDP Auditor),40_65,4,0.282
Germany,"Engineer, System Electronic Data Processing (Engineer, System EDP)",14_25,2,0.141
Germany,"Engineer, System Electronic Data Processing (Engineer, System EDP)",26_39,3,0.211
Germany,"Engineer, System Electronic Data Processing (Engineer, System EDP)",40_65,6,0.423
Germany,Field Artillery Automated Tactical Data System Specialist,40_65,1,0.07
Germany,Field Traffic Data Technician,26_39,1,0.07
Germany,Field Traffic Data Technician,40_65,1,0.07
Germany,Flight Data Technician,26_39,1,0.07
Germany,Flight Data Technician,40_65,3,0.211
Germany,Flight Test Data Acquisition Technician,14_25,1,0.07
Germany,Flight Test Data Acquisition Technician,40_65,1,0.07
Germany,GPS Field Data Collector (Global Positioning System Field Data Collector),40_65,4,0.282
Germany,Geographic Information Systems Data Administrator (GIS Data Administrator),14_25,1,0.07
Germany,Geographic Information Systems Data Administrator (GIS Data Administrator),26_39,3,0.211
Germany,Geographic Information Systems Data Administrator (GIS Data Administrator),40_65,6,0.423
Germany,Geographic Information Systems Data Manager (GIS Data Manager),26_39,3,0.211
Germany,Geographic Information Systems Data Manager (GIS Data Manager),40_65,7,0.493
Germany,Geographic Information Systems Data Specialist (GIS Data Specialist),14_25,3,0.211
Germany,Geographic Information Systems Data Specialist (GIS Data Specialist),26_39,4,0.282
Germany,Geographic Information Systems Data Specialist (GIS Data Specialist),40_65,8,0.563
Germany,Geographic Information Systems Database Administrator (GIS Database Administrator),14_25,1,0.07
Germany,Geographic Information Systems Database Administrator (GIS Database Administrator),26_39,5,0.352
Germany,Geographic Information Systems Database Administrator (GIS Database Administrator),40_65,5,0.352
Germany,Head of Information Systems and Data Processing,14_25,2,0.141
Germany,Head of Information Systems and Data Processing,26_39,4,0.282
Germany,Head of Information Systems and Data Processing,40_65,6,0.423
Germany,Health Data Analyst,26_39,1,0.07
Germany,Internet Database Specialist,14_25,2,0.141
Germany,Internet Database Specialist,26_39,4,0.282
Germany,Internet Database Specialist,40_65,5,0.352
Germany,LiDAR Data Analyst,40_65,1,0.07
Germany,Log Data Technician,14_25,1,0.07
Germany,Log Data Technician,26_39,1,0.07
Germany,Log Data Technician,40_65,1,0.07
Germany,Maintenance Data Analyst,40_65,1,0.07
Germany,Marketing Database Analyst,26_39,1,0.07
Germany,Marketing Database Analyst,40_65,2,0.141
Germany,Medical Data Analyst,14_25,1,0.07
Germany,Medical Data Analyst,40_65,1,0.07
Germany,Micro Computer Data Processor,26_39,1,0.07
Germany,Micro Computer Data Processor,40_65,1,0.07
Germany,Naval Tactical Data System--Combat Information Center Officer,40_65,1,0.07
Germany,"Naval Tactical Data System--Combat Information Center Watch Officer, Carrier Controlled Approach Controller",26_39,2,0.141
Germany,"Naval Tactical Data System--Combat Information Center Watch Officer, Carrier Controlled Approach Controller",40_65,1,0.07
Germany,"Naval Tactical Data System--Combat Information Center Watch Officer, General",40_65,2,0.141
Germany,Oracle Database Administrator (Oracle DBA),14_25,2,0.141
Germany,Oracle Database Administrator (Oracle DBA),26_39,7,0.493
Germany,Oracle Database Administrator (Oracle DBA),40_65,9,0.634
Germany,SCADA Operator (Supervisory Control and Data Acquisition Operator),14_25,2,0.141
Germany,SCADA Operator (Supervisory Control and Data Acquisition Operator),40_65,1,0.07
Germany,SCADA Technician (Supervisory Control and Data Acquisition Technician),40_65,1,0.07
Germany,SQL Database Administrator,14_25,1,0.07
Germany,SQL Database Administrator,40_65,4,0.282
Germany,Survey Data Technician,40_65,1,0.07
Germany,Unemployed,14_25,219,15.423
Germany,Unemployed,26_39,160,11.268
Germany,Unemployed,40_65,230,16.197
Germany,Voice and Data Technician,14_25,2,0.141
Germany,Voice and Data Technician,26_39,2,0.141
Great Britain,Analytical Data Miner,14_25,1,0.083
Great Britain,Analytical Data Miner,26_39,1,0.083
